,Date,RUA Close,Risk-Free TNX,RUA_Returns,Dates,Annual_Return_RUA,Numerator,Std_RUA,Ratio,Ratio_smoothed,
2165,4/2/96,374.130005,6.237,0.002277127,4/2/96,0.13462443,0.07225443,0.58118123,0.124323406,0.112031055,0.01229235
2166,4/3/96,374.519989,6.255,0.001042376,4/3/96,0.134793144,0.072243144,0.581163966,0.12430768,0.112059277,0.012248402
2167,4/4/96,374.529999,6.326,2.67E-05,4/4/96,0.134289242,0.071029242,0.581487867,0.122150859,0.112087484,0.010063374
2168,4/8/96,367.98999,6.611,-0.01746191,4/8/96,0.129445243,0.063335243,0.582413839,0.108746116,0.112115676,-0.003369559
2169,4/9/96,367.399994,6.551,-0.001603294,4/9/96,0.12874145,0.06323145,0.582232817,0.108601659,0.112143852,-0.003542193
2170,4/10/96,362.839996,6.615,-0.012411535,4/10/96,0.124451004,0.058301004,0.58198371,0.10017635,0.112172014,-0.011995664
2171,4/11/96,360.910004,6.671,-0.005319127,4/11/96,0.118265807,0.051555807,0.582022586,0.088580423,0.112200162,-0.023619738
2172,4/12/96,364.100006,6.498,0.008838774,4/12/96,0.1200193,0.0550393,0.582089308,0.094554735,0.112228294,-0.017673559
2173,4/15/96,367.269989,6.462,0.008706353,4/15/96,0.1236625,0.0590425,0.582917115,0.101287986,0.112256412,-0.010968426
2174,4/16/96,369,6.458,0.004710461,4/16/96,0.125065368,0.060485368,0.582694974,0.103802797,0.112284514,-0.008481717
2175,4/17/96,367.100006,6.507,-0.005149035,4/17/96,0.12319103,0.05812103,0.582442398,0.099788461,0.112312598,-0.012524137
2176,4/18/96,368.670013,6.558,0.004276783,4/18/96,0.125815364,0.060235364,0.582510133,0.103406551,0.112340664,-0.008934113
2177,4/19/96,369.51001,6.513,0.002278452,4/19/96,0.128287478,0.063157478,0.582637449,0.108399277,0.11236871,-0.003969433
2178,4/22/96,371.399994,6.468,0.005114838,4/22/96,0.135858401,0.071178401,0.583541289,0.121976632,0.112396731,0.009579901
2179,4/23/96,373.609985,6.495,0.005950434,4/23/96,0.137657413,0.072707413,0.583525819,0.124600164,0.112424724,0.01217544
2180,4/24/96,373.329987,6.554,-0.000749439,4/24/96,0.13722722,0.07168722,0.583488849,0.122859624,0.112452685,0.010406939
2181,4/25/96,374.890015,6.541,0.004178684,4/25/96,0.141935698,0.076525698,0.583893801,0.131060986,0.112480606,0.01858038
2182,4/26/96,375.309998,6.519,0.001120283,4/26/96,0.139127433,0.073937433,0.584224183,0.126556612,0.112508483,0.01404813
2183,4/29/96,375.709991,6.569,0.001065767,4/29/96,0.137615324,0.071925324,0.585172681,0.12291299,0.112536308,0.010376682
2184,4/30/96,375.660004,6.633,-0.000133047,4/30/96,0.137389541,0.071059541,0.585119277,0.121444539,0.112564079,0.008880461
2185,5/1/96,376.329987,6.666,0.001783482,5/1/96,0.137800672,0.071140672,0.585066709,0.12159412,0.112591791,0.009002329
2186,5/2/96,370.149994,6.833,-0.016421739,5/2/96,0.130420825,0.062090825,0.585211726,0.106099763,0.112619444,-0.006519681
2187,5/3/96,369.649994,6.876,-0.001350804,5/3/96,0.128410307,0.059650307,0.585311083,0.101912144,0.11264704,-0.010734896
2188,5/6/96,369.01001,6.839,-0.001731324,5/6/96,0.129035861,0.060645861,0.58613752,0.103466949,0.112674576,-0.009207628
2189,5/7/96,367.359985,6.848,-0.004471491,5/7/96,0.127379064,0.058899064,0.58588754,0.100529641,0.112702052,-0.01217241
2190,5/8/96,370.170013,6.797,0.007649249,5/8/96,0.129750911,0.061780911,0.585675903,0.105486517,0.11272946,-0.007242943
2191,5/9/96,370.880005,6.831,0.001918016,5/9/96,0.12979828,0.06148828,0.585845473,0.104956482,0.112756788,-0.007800307
2192,5/10/96,374.850006,6.74,0.010704273,5/10/96,0.132214696,0.064814696,0.586062919,0.11059341,0.112784018,-0.002190609
2193,5/13/96,379.869995,6.706,0.013391994,5/13/96,0.141190924,0.074130924,0.587204406,0.126243815,0.112811106,0.013432709
2194,5/14/96,382.390015,6.646,0.006633901,5/14/96,0.143210123,0.076750123,0.587261096,0.130691651,0.112837939,0.017853713
2195,5/15/96,382.339996,6.633,-0.000130806,5/15/96,0.14297801,0.07664801,0.587314185,0.130505975,0.112864154,0.01764182
2196,5/16/96,382.51001,6.693,0.000444667,5/16/96,0.142637395,0.075707395,0.587720183,0.128815373,0.112887187,0.015928186
2197,5/17/96,384.690002,6.645,0.005699176,5/17/96,0.144397835,0.077947835,0.588171239,0.132525751,0.1126153,0.019910451
2198,5/20/96,386.940002,6.611,0.005848865,5/20/96,0.142312029,0.076202029,0.589356262,0.129297055,0.11234242,0.016954635
2199,5/21/96,386.649994,6.636,-0.000749491,5/21/96,0.141875111,0.075515111,0.589376445,0.128127128,0.112069224,0.016057904
2200,5/22/96,389.309998,6.619,0.006879617,5/22/96,0.143972329,0.077782329,0.589445477,0.13195848,0.111795867,0.020162613
2201,5/23/96,388.130005,6.675,-0.003030986,5/23/96,0.14179595,0.07504595,0.589838709,0.127231307,0.111522414,0.015708894
2202,5/24/96,389.220001,6.64,0.002808327,5/24/96,0.142028834,0.075628834,0.590243614,0.128131559,0.111248896,0.016882663
2203,5/28/96,385.799988,6.657,-0.008786838,5/28/96,0.138061203,0.071491203,0.591334004,0.120898176,0.110975332,0.009922845
2204,5/29/96,383.320007,6.765,-0.006428152,5/29/96,0.135742,0.068092,0.591203676,0.115175198,0.110701734,0.004473464
2205,5/30/96,385.410004,6.757,0.005452356,5/30/96,0.137373425,0.069803425,0.591102964,0.118090129,0.11042811,0.007662019
2206,5/31/96,384.390015,6.844,-0.002646504,5/31/96,0.134100326,0.065660326,0.591313853,0.111041413,0.110154466,0.000886948
2207,6/3/96,383.589996,6.861,-0.002081269,6/3/96,0.13637973,0.06776973,0.592277156,0.114422326,0.109880804,0.004541522
2208,6/4/96,386.309998,6.843,0.00709091,6/4/96,0.138557209,0.070127209,0.592178042,0.118422509,0.109607127,0.008815381
2209,6/5/96,389.290009,6.817,0.007714041,6/5/96,0.14093584,0.07276584,0.59212795,0.122888711,0.109333438,0.013555272
2210,6/6/96,386.279999,6.747,-0.00773205,6/6/96,0.140584436,0.073114436,0.592459682,0.12340829,0.109059739,0.014348551
2211,6/7/96,385.829987,6.918,-0.001164989,6/7/96,0.142596888,0.073416888,0.592783418,0.123851117,0.10878603,0.015065087
2212,6/10/96,385.480011,6.958,-0.000907073,6/10/96,0.140773429,0.071193429,0.593765137,0.119901665,0.108512313,0.011389352
2213,6/11/96,384.899994,6.98,-0.001504662,6/11/96,0.140087481,0.070287481,0.59366195,0.118396473,0.108238589,0.010157884
2214,6/12/96,384.290009,7.015,-0.001584788,6/12/96,0.139376738,0.069226738,0.593539562,0.116633738,0.10796486,0.008668878
2215,6/13/96,383.320007,7.002,-0.002524141,6/13/96,0.13811004,0.06809004,0.593761358,0.114675768,0.107691125,0.006984643
2216,6/14/96,381.920013,6.936,-0.003652285,6/14/96,0.137533078,0.068173078,0.593979578,0.114773437,0.107417386,0.007356051
2217,6/17/96,381.369995,6.887,-0.001440139,6/17/96,0.139150856,0.070280856,0.594996357,0.118119809,0.107143644,0.010976165
2218,6/18/96,379.070007,6.913,-0.006030857,6/18/96,0.136962298,0.067832298,0.594845138,0.114033542,0.106869898,0.007163644
2219,6/19/96,378.769989,6.953,-0.000791458,6/19/96,0.136519071,0.066989071,0.594680034,0.11264725,0.10659615,0.0060511
2220,6/20/96,378.109985,6.962,-0.001742493,6/20/96,0.134385699,0.064765699,0.594867627,0.108874136,0.106322399,0.002551737
2221,6/21/96,380.339996,6.944,0.005897784,6/21/96,0.136525924,0.067085924,0.595089393,0.112732515,0.106048647,0.006683868
2222,6/24/96,381.48999,6.927,0.003023595,6/24/96,0.13611025,0.06684025,0.596086871,0.112131726,0.105774894,0.006356832
2223,6/25/96,380.899994,6.896,-0.001546557,6/25/96,0.135416526,0.066456526,0.595909304,0.111521209,0.105501139,0.00602007
2224,6/26/96,377.980011,6.896,-0.00766601,6/26/96,0.132692875,0.063732875,0.595691517,0.106989731,0.105227384,0.001762347
2225,6/27/96,380.399994,6.816,0.00640241,6/27/96,0.131285102,0.063125102,0.595857541,0.105939923,0.104953629,0.000986294
2226,6/28/96,382.470001,6.711,0.005441659,6/28/96,0.133680919,0.066570919,0.596073081,0.111682479,0.104679874,0.007002605
2227,7/1/96,385.519989,6.724,0.00797445,7/1/96,0.139006194,0.071766194,0.597156476,0.12017988,0.10440612,0.01577376
2228,7/2/96,384.230011,6.786,-0.003346073,7/2/96,0.137710393,0.069850393,0.597030222,0.116996411,0.104132366,0.012864045
2229,7/3/96,383.059998,6.755,-0.003045085,7/3/96,0.13651794,0.06896794,0.596888594,0.11554575,0.103858614,0.011687136
2230,7/5/96,375.079987,7.047,-0.020832274,7/5/96,0.13226269,0.06179269,0.597024088,0.103501167,0.103584864,-8.36969E-05
2231,7/8/96,371.920013,7.047,-0.0084248,7/8/96,0.125491785,0.055021785,0.597873701,0.09202911,0.103311116,-0.011282006
2232,7/9/96,373.160004,7.002,0.003334026,7/9/96,0.126434638,0.056414638,0.59756373,0.094407735,0.103037372,-0.008629637
2233,7/10/96,372.820007,6.93,-0.000911129,7/10/96,0.125965548,0.056665548,0.597256637,0.094876381,0.102763631,-0.00788725
2234,7/11/96,366.230011,6.886,-0.017676079,7/11/96,0.119479667,0.050619667,0.597276499,0.084750809,0.102489895,-0.017739086
2235,7/12/96,366.380005,6.834,0.000409562,7/12/96,0.119897975,0.051557975,0.597299115,0.08631852,0.102216166,-0.015897646
2236,7/15/96,356.600006,6.873,-0.026693594,7/15/96,0.112929463,0.044199463,0.598036032,0.073907692,0.101942444,-0.028034752
2237,7/16/96,354.98999,6.808,-0.004514907,7/16/96,0.111279481,0.043199481,0.597646062,0.072282717,0.101668732,-0.029386015
2238,7/17/96,359.609985,6.821,0.013014437,7/17/96,0.115453867,0.047243867,0.597270563,0.079099607,0.101395032,-0.022295425
2239,7/18/96,365.290009,6.709,0.015794956,7/18/96,0.121085217,0.053995217,0.597326791,0.090394768,0.101121347,-0.010726579
2240,7/19/96,362.450012,6.773,-0.007774636,7/19/96,0.117625267,0.049895267,0.597354468,0.083527068,0.100847682,-0.017320614
2241,7/22/96,359.26001,6.825,-0.008801219,7/22/96,0.115461585,0.047211585,0.598152572,0.078929001,0.100574044,-0.021645042
2242,7/23/96,354.720001,6.795,-0.012637112,7/23/96,0.111108005,0.043158005,0.597762249,0.072199282,0.100300443,-0.028101162
2243,7/24/96,353.850006,6.864,-0.002452625,7/24/96,0.110147307,0.041507307,0.597369818,0.069483436,0.100026901,-0.030543465
2244,7/25/96,356.959991,6.851,0.008788992,7/25/96,0.111310244,0.042800244,0.597370553,0.07164773,0.099753454,-0.028105724
2245,7/26/96,360.26001,6.837,0.009244787,7/26/96,0.115124255,0.046754255,0.597384756,0.078264895,0.099480186,-0.02121529
2246,7/29/96,357.420013,6.916,-0.007883187,7/29/96,0.112486976,0.043326976,0.598171687,0.072432341,0.099207312,-0.026774971
2247,7/30/96,359.48999,6.872,0.005791441,7/30/96,0.114263963,0.045543963,0.597788152,0.076187463,0.098935996,-0.022748533
2248,7/31/96,361.98999,6.79,0.006954297,7/31/96,0.116422354,0.048522354,0.597418283,0.081220068,0.09874306,-0.017522991
2249,8/1/96,367.839996,6.626,0.016160684,8/1/96,0.120451129,0.054191129,0.59742196,0.090708298,0.098551492,-0.007843194
2250,8/2/96,374.980011,6.494,0.019410654,8/2/96,0.127138991,0.062198991,0.597511568,0.104096715,0.09836036,0.005736355
2251,8/5/96,373.769989,6.511,-0.003226897,8/5/96,0.126297532,0.061187532,0.598059495,0.102310108,0.098169456,0.004140652
2252,8/6/96,375.040009,6.532,0.003397865,8/6/96,0.127260545,0.061940545,0.597808707,0.103612652,0.097978712,0.00563394
2253,8/7/96,376.429993,6.54,0.003706229,8/7/96,0.128323403,0.062923403,0.59757076,0.105298665,0.097788094,0.007510571
2254,8/8/96,375.609985,6.557,-0.002178381,8/8/96,0.126127204,0.060557204,0.597528668,0.101346106,0.097597584,0.003748522
2255,8/9/96,375.179993,6.489,-0.001144783,8/9/96,0.126359173,0.061469173,0.597508022,0.102875896,0.097407172,0.005468724
2256,8/12/96,376.809998,6.476,0.004344595,8/12/96,0.128072683,0.063312683,0.598001256,0.10587383,0.097216852,0.008656979
2257,8/13/96,373.76001,6.565,-0.008094233,8/13/96,0.125212763,0.059562763,0.597722099,0.099649592,0.09702662,0.002622972
2258,8/14/96,375.149994,6.565,0.003718921,8/14/96,0.126282533,0.060632533,0.59745565,0.101484576,0.096836478,0.004648098
2259,8/15/96,375.470001,6.608,0.000853011,8/15/96,0.125071352,0.058991352,0.597218308,0.098776865,0.096646429,0.002130436
2260,8/16/96,376.869995,6.543,0.003728644,8/16/96,0.125266635,0.059836635,0.596976902,0.100232748,0.096456478,0.00377627
2261,8/19/96,377.390015,6.573,0.001379839,8/19/96,0.124137747,0.058407747,0.596482716,0.097920268,0.096266633,0.001653635
2262,8/20/96,376.779999,6.573,-0.001616407,8/20/96,0.123436596,0.057706596,0.596185991,0.096792942,0.096076907,0.000716036
2263,8/21/96,376.519989,6.603,-0.000690084,8/21/96,0.123044847,0.057014847,0.595882609,0.09568134,0.095887317,-0.000205976
2264,8/22/96,379.899994,6.611,0.00897696,8/22/96,0.126491648,0.060381648,0.595121931,0.101460969,0.095697887,0.005763081
2265,8/23/96,378.369995,6.701,-0.004027373,8/23/96,0.122213862,0.055203862,0.594196347,0.092905085,0.095508654,-0.002603568
2266,8/26/96,376.899994,6.792,-0.003885089,8/26/96,0.120967184,0.053047184,0.592610473,0.089514421,0.095319693,-0.005805272
2267,8/27/96,378.540009,6.766,0.004351327,8/27/96,0.122254211,0.054594211,0.592289295,0.092174908,0.095131157,-0.002956249
2268,8/28/96,378.339996,6.783,-0.00052838,8/28/96,0.121917708,0.054087708,0.591964206,0.091369896,0.094943333,-0.003573436
2269,8/29/96,374.679993,6.849,-0.009673846,8/29/96,0.117755852,0.049265852,0.591289509,0.083319341,0.094757133,-0.011437792
2270,8/30/96,372.089996,6.936,-0.006912558,8/30/96,0.11411468,0.04475468,0.590561696,0.075783242,0.095787342,-0.0200041
2271,9/3/96,372.820007,6.892,0.001961921,9/3/96,0.115591574,0.046671574,0.589147506,0.079218826,0.096824038,-0.017605212
2272,9/4/96,373.459991,6.927,0.001716603,9/4/96,0.11600977,0.04673977,0.588777694,0.07938441,0.097861329,-0.018476919
2273,9/5/96,369.839996,6.963,-0.009693127,9/5/96,0.112638653,0.043008653,0.588395289,0.073094829,0.098898856,-0.025804027
2274,9/6/96,373.440002,6.923,0.009733955,9/6/96,0.118232778,0.049002778,0.587727124,0.08337675,0.099936509,-0.016559758
2275,9/9/96,377.279999,6.883,0.010282768,9/9/96,0.119931674,0.051101674,0.586434404,0.087139625,0.100974237,-0.013834612
2276,9/10/96,377.48999,6.918,0.000556592,9/10/96,0.119958494,0.050778494,0.586091346,0.086639215,0.102012017,-0.015372802
2277,9/11/96,379.209991,6.923,0.004556415,9/11/96,0.121313248,0.052083248,0.585758541,0.0889159,0.103049833,-0.014133933
2278,9/12/96,381.519989,6.861,0.006091606,9/12/96,0.123198862,0.054588862,0.584864411,0.093335928,0.104087677,-0.010751749
2279,9/13/96,386.589996,6.721,0.013288968,9/13/96,0.129415014,0.062205014,0.58415528,0.106487122,0.105125543,0.001361579
2280,9/16/96,388.410004,6.708,0.004707851,9/16/96,0.131421076,0.064341076,0.582531929,0.110450728,0.106163425,0.004287302
2281,9/17/96,388.070007,6.791,-0.000875356,9/17/96,0.130956681,0.063046681,0.582325222,0.108267131,0.107201322,0.001065809
2282,9/18/96,387.269989,6.813,-0.00206153,9/18/96,0.130099682,0.061969682,0.582103556,0.106458175,0.108239232,-0.001781056
2283,9/19/96,388.049988,6.843,0.002014096,9/19/96,0.1329457,0.0645157,0.581294138,0.110986325,0.109277151,0.001709173
2284,9/20/96,390.26001,6.826,0.005695199,9/20/96,0.136650411,0.068390411,0.580629487,0.117786665,0.11031508,0.007471585
2285,9/23/96,389.690002,6.808,-0.001460585,9/23/96,0.132233933,0.064153933,0.577976984,0.110997384,0.111353017,-0.000355633
2286,9/24/96,389.570007,6.742,-0.000307924,9/24/96,0.131957112,0.064537112,0.577800301,0.111694493,0.112390962,-0.000696469
2287,9/25/96,390.190002,6.686,0.001591485,9/25/96,0.132311654,0.065451654,0.577637723,0.113309175,0.113428913,-0.000119738
2288,9/26/96,390.859985,6.638,0.001717069,9/26/96,0.130143496,0.063763496,0.576302229,0.11064246,0.11446687,-0.00382441
2289,9/27/96,391.059998,6.668,0.000511725,9/27/96,0.130127387,0.063447387,0.57495006,0.110352867,0.115504832,-0.005151965
2290,9/30/96,391.720001,6.699,0.001687728,9/30/96,0.131017102,0.064027102,0.572209261,0.111894558,0.116542799,-0.004648241
2291,10/1/96,392.269989,6.629,0.001404033,10/1/96,0.131311033,0.065021033,0.57205038,0.113663123,0.11758077,-0.003917648
2292,10/2/96,395.220001,6.59,0.007520361,10/2/96,0.133634906,0.067734906,0.571936565,0.118430802,0.118618746,-0.000187944
2293,10/3/96,394.529999,6.59,-0.001745868,10/3/96,0.132993298,0.067093298,0.570873334,0.117527468,0.119656725,-0.002129257
2294,10/4/96,399.149994,6.461,0.011710123,10/4/96,0.137314951,0.072704951,0.569941781,0.127565575,0.120694707,0.006870868
2295,10/7/96,399.890015,6.513,0.001853992,10/7/96,0.139139443,0.074009443,0.567057937,0.130514781,0.121732692,0.008782089
2296,10/8/96,398.170013,6.521,-0.004301188,10/8/96,0.137525935,0.072315935,0.567042072,0.127531868,0.12277068,0.004761189
2297,10/9/96,396.119995,6.543,-0.0051486,10/9/96,0.135635325,0.070205325,0.566983493,0.12382252,0.12380867,1.38502E-05
2298,10/10/96,395.130005,6.599,-0.002499217,10/10/96,0.1342209,0.0682309,0.565373764,0.120682819,0.124846662,-0.004163843
2299,10/11/96,398.209991,6.547,0.007794867,10/11/96,0.136076299,0.070606299,0.563783076,0.125236641,0.125884656,-0.000648015
2300,10/14/96,399.920013,6.547,0.004294272,10/14/96,0.132521851,0.067051851,0.558558664,0.120044421,0.126922651,-0.00687823
2301,10/15/96,399.359985,6.547,-0.00140035,10/15/96,0.131881469,0.066411469,0.558447176,0.118921667,0.127960648,-0.009038981
2302,10/16/96,399.940002,6.565,0.001452366,10/16/96,0.132189921,0.066539921,0.558337528,0.119175082,0.128998646,-0.009823564
2303,10/17/96,401.059998,6.5,0.00280041,10/17/96,0.134351253,0.069351253,0.557079632,0.124490735,0.130036645,-0.00554591
2304,10/18/96,402.720001,6.483,0.004139039,10/18/96,0.138173251,0.073343251,0.556013081,0.131909219,0.131074645,0.000834575
2305,10/21/96,401.700012,6.504,-0.00253275,10/21/96,0.139267203,0.074227203,0.553071427,0.134209073,0.132112645,0.002096428
2306,10/22/96,399.269989,6.551,-0.006049348,10/22/96,0.137072345,0.071562345,0.553069945,0.129391129,0.133150645,-0.003759516
2307,10/23/96,399.5,6.547,0.000576079,10/23/96,0.137083016,0.071613016,0.553068567,0.12948307,0.134188646,-0.004705576
2308,10/24/96,397.399994,6.564,-0.005256586,10/24/96,0.135213896,0.069573896,0.551727283,0.126101967,0.135226646,-0.009124679
2309,10/25/96,396.660004,6.53,-0.001862079,10/25/96,0.134905245,0.069605245,0.550387759,0.126465831,0.136264646,-0.009798815
2310,10/28/96,394.25,6.543,-0.006075742,10/28/96,0.130029023,0.064599023,0.545802206,0.118356105,0.137302645,-0.01894654
2311,10/29/96,395.700012,6.388,0.0036779,10/29/96,0.131080213,0.067200213,0.545729208,0.123138384,0.138340644,-0.01520226
2312,10/30/96,395.670013,6.384,-7.58E-05,10/30/96,0.130882341,0.067042341,0.545652701,0.122866322,0.139378641,-0.016512319
2313,10/31/96,398.320007,6.349,0.006697485,10/31/96,0.132173029,0.068683029,0.544447312,0.126151839,0.140416637,-0.014264798
2314,11/1/96,397.799988,6.362,-0.001305531,11/1/96,0.132143542,0.068523542,0.543281213,0.126129048,0.14145463,-0.015325582
2315,11/4/96,399.190002,6.341,0.003494253,11/4/96,0.141096734,0.077686734,0.541105674,0.143570356,0.142492622,0.001077735
2316,11/5/96,402.940002,6.273,0.009394023,11/5/96,0.14403367,0.08130367,0.541370743,0.15018113,0.14353061,0.00665052
2317,11/6/96,408.630005,6.281,0.014121216,11/6/96,0.148532369,0.085722369,0.541760955,0.158229139,0.144568594,0.013660544
2318,11/7/96,410.440002,6.243,0.004429428,11/7/96,0.149263361,0.086833361,0.541439456,0.160375016,0.145606575,0.014768441
2319,11/8/96,411.839996,6.255,0.003410959,11/8/96,0.149945524,0.087395524,0.541108954,0.161511879,0.146644549,0.01486733
2320,11/11/96,412.540009,6.255,0.001699721,11/11/96,0.147270595,0.084720595,0.539344809,0.157080578,0.147682518,0.00939806
2321,11/12/96,411.609985,6.171,-0.002254385,11/12/96,0.146326827,0.084616827,0.539710301,0.156781939,0.148720479,0.008061459
2322,11/13/96,412.420013,6.188,0.00196795,11/13/96,0.146787429,0.084907429,0.540081339,0.157212299,0.149758432,0.007453867
2323,11/14/96,414.98999,6.142,0.006231456,11/14/96,0.150326782,0.088906782,0.539910438,0.1646695,0.150796373,0.013873127
2324,11/15/96,415.399994,6.167,0.000987985,11/15/96,0.149202703,0.087532703,0.539637146,0.162206592,0.151834302,0.010372291
2325,11/18/96,414.839996,6.183,-0.001348093,11/18/96,0.153040667,0.091210667,0.538449501,0.169395026,0.152872213,0.016522812
2326,11/19/96,417.25,6.154,0.005809478,11/19/96,0.15477015,0.09323015,0.539097762,0.172937371,0.153910104,0.019027267
2327,11/20/96,418.299988,6.116,0.002516448,11/20/96,0.155401737,0.094241737,0.539776631,0.174593956,0.154947966,0.01964599
2328,11/21/96,417.48999,6.12,-0.001936405,11/21/96,0.158134594,0.096934594,0.540080507,0.179481749,0.155985789,0.02349596
2329,11/22/96,420.73999,6.128,0.007784618,11/22/96,0.158912932,0.097632932,0.540332711,0.180690397,0.157023555,0.023666842
2330,11/25/96,425.170013,6.115,0.010529123,11/25/96,0.16032466,0.09917466,0.54007878,0.183629988,0.15806123,0.025568758
2331,11/26/96,424.48999,6.115,-0.001599414,11/26/96,0.159582397,0.098432397,0.540908125,0.181976186,0.159098742,0.022877444
2332,11/27/96,424.390015,6.119,-0.000235518,11/27/96,0.159294328,0.098104328,0.541718501,0.181098352,0.160135898,0.020962454
2333,11/29/96,425.420013,6.04,0.002427008,11/29/96,0.161171345,0.100771345,0.541894265,0.18596127,0.161171729,0.02478954
2334,12/2/96,425.720001,6.052,0.000705157,12/2/96,0.158631192,0.098111192,0.541666559,0.181128391,0.161432431,0.019695959
2335,12/3/96,422.420013,6.044,-0.007751546,12/3/96,0.155844885,0.095404885,0.542379688,0.17590055,0.1616921,0.01420845
2336,12/4/96,420.859985,6.098,-0.003693073,12/4/96,0.154413397,0.093433397,0.543017318,0.172063384,0.161951443,0.010111941
2337,12/5/96,420.48999,6.207,-0.00087914,12/5/96,0.153192291,0.091122291,0.543255813,0.167733669,0.16221062,0.005523049
2338,12/6/96,417.619995,6.241,-0.006825359,12/6/96,0.150703783,0.088293783,0.543399918,0.162483982,0.162469693,1.42891E-05
2339,12/9/96,423.390015,6.194,0.013816436,12/9/96,0.157709052,0.095769052,0.543279398,0.176279558,0.162728692,0.013550866
2340,12/10/96,422.279999,6.203,-0.002621734,12/10/96,0.156629387,0.094599387,0.54395704,0.173909666,0.162987635,0.010922032
2341,12/11/96,418.369995,6.347,-0.009259269,12/11/96,0.153348801,0.089878801,0.544468939,0.165076085,0.163246533,0.001829552
2342,12/12/96,412.679993,6.377,-0.013600407,12/12/96,0.148001029,0.084231029,0.54451042,0.154691308,0.163505397,-0.008814089
2343,12/13/96,411.720001,6.313,-0.002326238,12/13/96,0.149149192,0.086019192,0.544671048,0.157928703,0.163764231,-0.005835528
2344,12/16/96,407.160004,6.36,-0.011075481,12/16/96,0.14354308,0.07994308,0.544230975,0.146891823,0.164023041,-0.017131218
2345,12/17/96,409.450012,6.394,0.005624344,12/17/96,0.145223544,0.081283544,0.544486374,0.149284808,0.16428183,-0.014997022
2346,12/18/96,412.839996,6.438,0.00827936,12/18/96,0.147781087,0.083401087,0.544798501,0.153086117,0.164540599,-0.011454482
2347,12/19/96,419.880005,6.338,0.017052633,12/19/96,0.153591344,0.090211344,0.545159469,0.165476983,0.164799349,0.000677635
2348,12/20/96,421.309998,6.334,0.003405718,12/20/96,0.155365995,0.092025995,0.545607118,0.168667145,0.165058081,0.003609064
2349,12/23/96,420,6.325,-0.003109345,12/23/96,0.15292388,0.08967388,0.545680328,0.16433409,0.165316796,-0.000982706
2350,12/24/96,422.200012,6.33,0.005238124,12/24/96,0.154461539,0.091161539,0.54622786,0.166892877,0.165575495,0.001317383
2351,12/26/96,424.609985,6.334,0.005708131,12/26/96,0.154344318,0.091004318,0.546429526,0.16654356,0.165834178,0.000709382
2352,12/27/96,425.5,6.282,0.002096076,12/27/96,0.154254831,0.091434831,0.546630148,0.167270012,0.166092846,0.001177166
2353,12/30/96,424.559998,6.286,-0.00220917,12/30/96,0.155228579,0.092368579,0.546365504,0.16906005,0.166351499,0.002708551
2354,12/31/96,419.440002,6.407,-0.012059535,12/31/96,0.151014554,0.086944554,0.546778247,0.15901246,0.166610139,-0.00759768
2355,1/2/97,416.459991,6.524,-0.007104737,1/2/97,0.149821754,0.084581754,0.546687631,0.154716787,0.166868766,-0.012151979
2356,1/3/97,422.410004,6.498,0.014287118,1/3/97,0.153929305,0.088949305,0.546708215,0.162699778,0.16712738,-0.004427602
2357,1/6/97,422.579987,6.52,0.000402412,1/6/97,0.152567418,0.087367418,0.545192492,0.160250589,0.167385982,-0.007135392
2358,1/7/97,425.559998,6.555,0.007051945,1/7/97,0.154713419,0.089163419,0.545681026,0.163398423,0.167644571,-0.004246148
2359,1/8/97,423.380005,6.568,-0.005122645,1/8/97,0.152806269,0.087126269,0.546101604,0.159542232,0.167903149,-0.008360917
2360,1/9/97,426.660004,6.507,0.007747175,1/9/97,0.152256336,0.087186336,0.545585968,0.159803112,0.168161714,-0.008358602
2361,1/10/97,429.01001,6.608,0.005507913,1/10/97,0.15470675,0.08862675,0.545147543,0.162573878,0.168420268,-0.00584639
2362,1/13/97,428.859985,6.604,-0.0003497,1/13/97,0.153971995,0.087931995,0.542662949,0.162037956,0.168678809,-0.006640853
2363,1/14/97,433.880005,6.511,0.011705499,1/14/97,0.157665276,0.092555276,0.543273356,0.17036594,0.168937338,0.001428602
2364,1/15/97,432.920013,6.511,-0.002212575,1/15/97,0.156721695,0.091611695,0.543846835,0.168451279,0.169195854,-0.000744574
2365,1/16/97,434.23999,6.56,0.003049009,1/16/97,0.158644953,0.093044953,0.544133793,0.170996461,0.169454357,0.001542104
2366,1/17/97,437.640015,6.529,0.007829829,1/17/97,0.160810183,0.095520183,0.544491808,0.175429972,0.169712846,0.005717126
2367,1/20/97,438.519989,6.529,0.002010726,1/20/97,0.161552205,0.096262205,0.544061864,0.176932462,0.169971322,0.00696114
2368,1/21/97,441.420013,6.494,0.006613208,1/21/97,0.163540285,0.098600285,0.544885362,0.180956017,0.170229784,0.010726233
2369,1/22/97,443.26001,6.529,0.004168359,1/22/97,0.164710319,0.099420319,0.545733554,0.182177399,0.170488232,0.011689167
2370,1/23/97,439.359985,6.564,-0.008798504,1/23/97,0.163520157,0.097880157,0.546355354,0.17915109,0.170746665,0.008404425
2371,1/24/97,435.109985,6.613,-0.009673161,1/24/97,0.161182399,0.095052399,0.546907973,0.173799622,0.171005085,0.002794537
2372,1/27/97,431.869995,6.657,-0.00744637,1/27/97,0.153419622,0.086849622,0.546630119,0.158881882,0.171263491,-0.012381609
