,Unnamed: 0,Date,RUA Close,Risk-Free TNX,RUA_Returns,Dates,Annual_Return_RUA,Numerator,Std_RUA,Ratio,Ratio_smoothed,Unnamed: 11,Datetimes,Label1_m30,FutureDate,FutureRUA,Label3,Label3_Sharpe,Label4,Past_Sharpe4
10,847.0,1/16/91,173.619995,8.24,0.009477237,1/16/91,0.076760514,-0.005639486,2.020018844,-0.002791799,0.010830164,-0.013621963,1991-01-16,1,3/18/91,205.949997,1,-0.000401987,1,-0.001518026439393939
11,848.0,1/17/91,179.770004,8.05,0.035422239,1/17/91,0.08831022300000001,0.007810223000000001,1.99921778,0.003906639,0.011058522,-0.007151883,1991-01-17,1,3/18/91,205.949997,1,-4.293483333333337e-05,1,-0.0006834625256410256
12,849.0,1/18/91,181.630005,8.03,0.010346559,1/18/91,0.094182587,0.013882587,1.976909402,0.0070223690000000005,0.011286879,-0.00426451,1991-01-18,1,3/19/91,203.199997,1,0.000500550076923077,1,0.00041737054945054954
13,850.0,1/21/91,181.309998,8.03,-0.001761862,1/21/91,0.097164283,0.016864283,1.896189647,0.008893775,0.011515235,-0.002621461,1991-01-21,1,3/22/91,203.740005,1,0.0011000661428571428,1,0.0015475578095238097
14,851.0,1/22/91,180.100006,8.07,-0.0066736090000000005,1/22/91,0.094817432,0.014117432,1.8962678530000001,0.007444851,0.01174359,-0.004298739,1991-01-22,1,3/25/91,205.149994,1,0.0015230518,1,0.0022847194583333333
15,852.0,1/23/91,181.21000700000002,8.04,0.0061632480000000005,1/23/91,0.09673880300000001,0.016338803,1.896390575,0.008615737,0.011971943999999998,-0.003356207,1991-01-23,1,3/25/91,205.149994,1,0.0019663446249999997,1,0.003029545051470588
16,853.0,1/24/91,183.800003,8.0,0.014292787,1/24/91,0.094876824,0.014876823999999999,1.877181686,0.007925085,0.012200296999999999,-0.0042752120000000005,1991-01-24,1,3/25/91,205.149994,1,0.002316858764705882,1,0.0035734939346405226
17,854.0,1/25/91,184.610001,8.06,0.004406953,1/25/91,0.09907642900000001,0.018476429,1.856230875,0.009953734,0.012428648,-0.002474913,1991-01-25,1,3/26/91,208.639999,1,0.0027411296111111106,1,0.004245098152046784
18,855.0,1/28/91,184.78999299999998,8.06,0.000974985,1/28/91,0.090851684,0.010251684,1.802809087,0.005686506,0.012656996,-0.006970491,1991-01-28,1,4/1/91,206.600006,1,0.0028961494210526313,1,0.004389238936842105
19,856.0,1/29/91,184.899994,8.05,0.0005952759999999999,1/29/91,0.090929729,0.010429729,1.8028505819999998,0.005785131999999999,0.012885343,-0.0071002109999999995,1991-01-29,1,4/1/91,206.600006,1,0.00304059855,1,0.004522181133333333
20,857.0,1/30/91,187.75,8.05,0.01541377,1/30/91,0.09592754199999999,0.015427541999999999,1.802997144,0.008556609,0.013113688,-0.004557079,1991-01-30,1,4/1/91,206.600006,1,0.0033032657142857136,1,0.004888947303030303
21,858.0,1/31/91,189.479996,8.03,0.00921436,1/31/91,0.100342106,0.020042106,1.787842544,0.011210218999999999,0.01334203,-0.002131811,1991-01-31,1,4/1/91,206.600006,1,0.003662672681818181,1,0.005438623102766799
22,859.0,2/1/91,189.380005,7.91,-0.0005277130000000001,2/1/91,0.09954414199999999,0.020444142,1.773278009,0.011529011,0.013570368000000001,-0.002041357,1991-02-01,1,4/2/91,210.850006,1,0.004004687391304347,1,0.005946155427536231
23,860.0,2/4/91,192.619995,7.88,0.017108406,2/4/91,0.110316919,0.031516919,1.722651185,0.01829559,0.013798703999999998,0.004496885999999999,1991-02-04,1,4/5/91,209.25,1,0.005062600476190476,1,0.007628538554112554
24,861.0,2/5/91,194.28999299999998,7.85,0.00866991,2/5/91,0.11305372699999999,0.034553727,1.72329924,0.020050915,0.014027036000000001,0.00602388,1991-02-05,1,4/8/91,210.669998,1,0.0057438875,1,0.008708745201581027
25,862.0,2/6/91,197.720001,7.79,0.017654064,2/6/91,0.118766205,0.040866205,1.724109475,0.02370279,0.014255363,0.009447427,1991-02-06,1,4/8/91,210.669998,1,0.0065247093478260874,1,0.00995824893478261
26,863.0,2/7/91,196.78999299999998,7.82,-0.004703662,2/7/91,0.11944693199999999,0.041246932,1.70628262,0.024173563999999998,0.014483686,0.009689878,1991-02-07,1,4/8/91,210.669998,1,0.007495164521739131,1,0.011428986822463766
27,864.0,2/8/91,198.139999,7.77,0.006860135,2/8/91,0.119020106,0.041320106,1.69028762,0.024445606,0.014712003999999999,0.009733603,1991-02-08,1,4/9/91,208.220001,1,0.008502032608695653,1,0.012841523612318842
28,865.0,2/11/91,202.929993,7.78,0.024174796000000002,2/11/91,0.119691774,0.041891774,1.652290726,0.025353755,0.014940316,0.010413439,1991-02-11,1,4/12/91,211.66000400000001,1,0.010513320047619049,1,0.015101375839826838
29,866.0,2/12/91,201.529999,7.78,-0.006898901,2/12/91,0.117240303,0.039440302999999996,1.653097187,0.02385843,0.015168622,0.008689808,1991-02-12,1,4/15/91,212.0,1,0.011119915954545456,1,0.01586285881027668
30,867.0,2/13/91,203.369995,7.78,0.009130135,2/13/91,0.120117185,0.042317185,1.653976111,0.025585125,0.015396921000000001,0.010188203,1991-02-13,1,4/15/91,212.0,1,0.011748838086956523,1,0.01667304765942029
31,868.0,2/14/91,201.029999,7.8,-0.011506101999999999,2/14/91,0.116143955,0.038143955,1.6547319980000001,0.02305144,0.015625213,0.007426226,1991-02-14,1,4/15/91,212.0,1,0.012958845782608697,1,0.017614931152173913
32,869.0,2/15/91,203.520004,7.78,0.012386236,2/15/91,0.11792859900000001,0.040128599,1.64453016,0.024401254,0.015853498,0.008547757,1991-02-15,1,4/16/91,215.309998,1,0.014202449434782606,1,0.018568465170289854
33,870.0,2/19/91,203.720001,7.8,0.00098269,2/19/91,0.116213031,0.038213031,1.612972976,0.023691055,0.016081774,0.007609281,1991-02-19,1,4/22/91,211.72000099999997,1,0.016295722999999998,1,0.020089881264069263
34,871.0,2/20/91,201.5,7.84,-0.010897315,2/20/91,0.11244183699999999,0.034041837,1.613628396,0.021096454,0.016310041,0.004786413,1991-02-20,1,4/22/91,211.72000099999997,1,0.016513938045454542,1,0.02017740932806324
35,872.0,2/21/91,201.490005,7.88,-4.96e-05,2/21/91,0.108063834,0.029263834,1.606506733,0.018215818,0.016538299,0.001677519,1991-02-21,1,4/22/91,211.72000099999997,1,0.01693766727272727,1,0.02032539888932806
36,873.0,2/22/91,201.990005,7.91,0.002481513,2/22/91,0.109131832,0.030031832,1.5994305709999999,0.018776577,0.016766546,0.0020100310000000002,1991-02-22,1,4/23/91,212.00999500000003,1,0.017452745727272727,1,0.02048530408300395
37,874.0,2/25/91,202.78999299999998,7.91,0.003960533,2/25/91,0.112424824,0.033324823999999996,1.5759227059999998,0.02114623,0.016994784,0.004151447,1991-02-25,1,4/26/91,210.61999500000002,1,0.018930603999999997,1,0.02132848511428571
38,875.0,2/26/91,200.490005,7.96,-0.011341723,2/26/91,0.108505907,0.028905907,1.576439636,0.018336197,0.01722301,0.001113187,1991-02-26,1,4/29/91,207.800003,1,0.018902298904761902,1,0.02105645892207792
39,876.0,2/27/91,202.979996,7.98,0.012419527,2/27/91,0.11248642699999999,0.032686427000000004,1.5770489419999998,0.020726323999999997,0.017451223999999998,0.0032751,1991-02-27,1,4/29/91,207.800003,1,0.018985209136363635,1,0.02102775153754941
40,877.0,2/28/91,202.940002,8.02,-0.000197034,2/28/91,0.10643916,0.02623916,1.571742767,0.016694308999999997,0.017679425,-0.000985116,1991-02-28,1,4/29/91,207.800003,1,0.019485563818181822,1,0.020828542830039525
41,878.0,3/1/91,204.740005,8.12,0.008869631,3/1/91,0.10982251800000001,0.028622518,1.56641422,0.018272636999999998,0.017907614,0.000365023,1991-03-01,1,4/30/91,208.309998,1,0.020053177681818184,1,0.020723070932806325
42,879.0,3/4/91,204.53999299999998,8.12,-0.000976907,3/4/91,0.10861959,0.02741959,1.551135563,0.017677107,0.018135788,-0.000458681,1991-03-04,1,5/3/91,211.50999500000003,1,0.021377558850000002,1,0.020482346647619047
43,880.0,3/5/91,208.529999,8.08,0.019507217,3/5/91,0.114961541,0.034161541000000004,1.551768178,0.022014591,0.018363948,0.003650643,1991-03-05,1,5/6/91,211.11000099999998,1,0.021407893714285715,1,0.02062164158874459
44,881.0,3/6/91,208.28999299999998,8.11,-0.001150942,3/6/91,0.114427946,0.033327946000000004,1.55237247,0.021469039,0.018592091,0.002876948,1991-03-06,1,5/6/91,211.11000099999998,1,0.021410673045454548,1,0.020695328320158104
45,882.0,3/7/91,208.21000700000002,8.07,-0.00038401300000000005,3/7/91,0.114059793,0.033359793,1.547786521,0.021553226,0.018820218,0.002733008,1991-03-07,1,5/6/91,211.11000099999998,1,0.02155874740909091,1,0.020707724229249012
46,883.0,3/8/91,207.71000700000002,8.13,-0.0024014220000000003,3/8/91,0.110901399,0.029601399,1.5438626469999999,0.019173597,0.019048327,0.00012527,1991-03-08,1,5/7/91,209.77999900000003,1,0.021518869318181817,1,0.020500319845849803
47,884.0,3/11/91,206.570007,8.06,-0.005488420999999999,3/11/91,0.114251684,0.033651684,1.528255741,0.022019668,0.019276416,0.0027432520000000003,1991-03-11,1,5/10/91,209.050003,1,0.021155641649999998,1,0.020372895476190474
48,885.0,3/12/91,204.800003,8.09,-0.008568543,3/12/91,0.11125231099999999,0.030352311,1.5287651359999999,0.019854136,0.019504486,0.000349651,1991-03-12,1,5/13/91,209.5,1,0.02109366519047619,1,0.02032573552380952
49,886.0,3/13/91,207.149994,8.02,0.011474565,3/13/91,0.11491547099999999,0.034715471,1.529382759,0.022699008,0.019732533,0.002966474,1991-03-13,1,5/13/91,209.5,1,0.021166635318181817,1,0.02053210704347826
50,887.0,3/14/91,206.78999299999998,8.02,-0.001737876,3/14/91,0.112862357,0.032662357,1.5247124730000001,0.021421977999999998,0.019960557,0.001461421,1991-03-14,1,5/13/91,209.5,1,0.020987918181818183,1,0.02055431075494071
51,888.0,3/15/91,206.610001,8.1,-0.00087041,3/15/91,0.112726889,0.031726889,1.5200128480000001,0.020872777,0.020188557,0.0006842189999999999,1991-03-15,1,5/14/91,206.850006,1,0.020852206681818183,1,0.020544298478260867
52,889.0,3/18/91,205.949997,8.15,-0.0031944440000000003,3/18/91,0.10621991199999999,0.024719912,1.508990658,0.016381753,0.02041653,-0.004034778,1991-03-18,1,5/17/91,206.78999299999998,1,0.020104624050000002,1,0.020111041066666672
53,890.0,3/19/91,203.199997,8.25,-0.013352756,3/19/91,0.101640605,0.019140605,1.50920242,0.012682597,0.020644476000000002,-0.007961879,1991-03-19,1,5/20/91,206.639999,1,0.019751194190476194,1,0.019435727969696975
54,891.0,3/20/91,203.91000400000001,8.2,0.0034941290000000003,3/20/91,0.102666798,0.020666798,1.509445746,0.013691647,0.020872391,-0.007180744,1991-03-20,1,5/20/91,206.639999,1,0.01947576022727273,1,0.01893624266798419
55,892.0,3/21/91,203.399994,8.16,-0.002501152,3/21/91,0.10448956,0.02288956,1.505515156,0.015203806,0.021100272000000003,-0.0058964659999999995,1991-03-21,1,5/20/91,206.639999,1,0.019290023086956522,1,0.018625206278985507
56,893.0,3/22/91,203.740005,8.13,0.0016716370000000001,3/22/91,0.104740148,0.023440147999999997,1.501721735,0.015608849,0.021328115,-0.005719266,1991-03-22,1,5/21/91,208.199997,1,0.018938622826086954,1,0.018318441771739132
57,894.0,3/25/91,205.149994,8.13,0.006920531,3/25/91,0.118271871,0.036971871,1.485504084,0.024888435,0.021555913,0.003332522,1991-03-25,1,5/24/91,209.699997,1,0.019161329095238093,1,0.018754072792207793
58,895.0,3/26/91,208.639999,8.13,0.017011967,3/26/91,0.123771533,0.042471533,1.4862934159999999,0.02857547,0.021783656000000002,0.006791814,1991-03-26,1,5/28/91,211.940002,1,0.019589244590909088,1,0.019608107332015807
59,896.0,3/27/91,208.550003,8.08,-0.000431346,3/27/91,0.12346524800000001,0.042665247999999996,1.487081031,0.028690601,0.022011327999999997,0.006679271999999999,1991-03-27,1,5/28/91,211.940002,1,0.01998495573913043,1,0.020364981804347825
60,897.0,3/28/91,208.529999,8.05,-9.590000000000001e-05,3/28/91,0.12469103,0.04419103,1.480206203,0.029854645,0.022238908999999998,0.007615736,1991-03-28,1,5/28/91,211.940002,1,0.020363582478260863,1,0.02118745590942029
61,898.0,4/1/91,206.600006,8.07,-0.00925523,4/1/91,0.120364651,0.039664651,1.4595626290000001,0.02717571,0.022466365,0.004709345,1991-04-01,1,5/31/91,216.229996,1,0.021075431999999998,1,0.02205218090952381
62,899.0,4/2/91,210.850006,8.03,0.020571151,4/2/91,0.127044817,0.046744817,1.4604636519999998,0.032006833,0.022693646,0.009313186999999999,1991-04-02,1,6/3/91,215.460007,1,0.021595974904761905,1,0.02295714928138528
63,900.0,4/3/91,210.91000400000001,8.05,0.000284553,4/3/91,0.126971908,0.046471908,1.4613489380000002,0.031800693,0.022920656,0.008880037,1991-04-03,1,6/3/91,215.460007,1,0.022059825727272726,1,0.023726153083003947
64,901.0,4/4/91,211.350006,8.0,0.002086207,4/4/91,0.131097581,0.051097580999999996,1.454154909,0.035139022,0.023147209,0.011991813,1991-04-04,1,6/3/91,215.460007,1,0.022853549136363636,1,0.02486347449802372
65,902.0,4/5/91,209.25,7.99,-0.009936153,4/5/91,0.12532732800000002,0.045427327999999996,1.4476695519999998,0.031379625,0.02337292,0.008006705,1991-04-05,1,6/4/91,215.36000099999998,1,0.0232792325,1,0.025604872399209486
66,903.0,4/8/91,210.669998,7.98,0.006786131,4/8/91,0.115517769,0.035717768999999996,1.434928683,0.024891668,0.023597367,0.001294302,1991-04-08,1,6/7/91,211.309998,1,0.02374194605,1,0.026209181123809523
67,904.0,4/9/91,208.220001,8.03,-0.011629549,4/9/91,0.11149908300000001,0.031199083,1.4353835719999999,0.021735711,0.023820576,-0.002084865,1991-04-09,1,6/10/91,210.690002,1,0.023646411047619047,1,0.025802502021645024
68,905.0,4/10/91,207.889999,8.1,-0.0015848720000000002,4/10/91,0.110825978,0.029825978,1.435798797,0.02077309,0.024042665,-0.003269575,1991-04-10,1,6/10/91,210.690002,1,0.023515805545454547,1,0.0253651618458498
69,906.0,4/11/91,210.32000699999998,8.09,0.011688912,4/11/91,0.11373088099999999,0.032830881,1.432870765,0.02291266,0.024263603999999998,-0.001350944,1991-04-11,1,6/10/91,210.690002,1,0.02355639609090909,1,0.02531271440711463
70,907.0,4/12/91,211.66000400000001,7.98,0.006371229,4/12/91,0.11444058800000001,0.034640588,1.4303381609999999,0.02421846,0.024483054,-0.000264594,1991-04-12,1,6/11/91,211.75999500000003,1,0.023754774454545456,1,0.02537028518181818
71,908.0,4/15/91,212.0,7.95,0.0016063310000000001,4/15/91,0.128482064,0.048982064000000006,1.4154343230000002,0.034605678,0.024699949,0.009905729,1991-04-15,1,6/14/91,212.289993,1,0.024610847649999996,1,0.026713336147619046
72,909.0,4/16/91,215.309998,7.97,0.015613198,4/16/91,0.13350323,0.05380323,1.4164980440000001,0.037983272,0.024877918,0.013105354,1991-04-16,0,6/17/91,211.30000299999998,1,0.025247629761904755,1,0.02773787577056277
73,910.0,4/17/91,216.99000499999997,7.95,0.007802735999999999,4/17/91,0.135917968,0.056417968,1.4176334330000002,0.03979729,0.025053038,0.014744251000000002,1991-04-17,0,6/17/91,211.30000299999998,1,0.025908977954545446,1,0.028786520486166006
74,911.0,4/18/91,215.91000400000001,8.02,-0.004977192,4/18/91,0.134781213,0.054581212999999996,1.4120841780000002,0.038652946,0.025227387999999996,0.013425558,1991-04-18,0,6/17/91,211.30000299999998,1,0.026921304909090907,1,0.029894691620553356
75,912.0,4/19/91,213.710007,8.1,-0.010189417,4/19/91,0.13245368400000002,0.051453684000000006,1.4061510369999999,0.036591861,0.0254014,0.011190461,1991-04-19,0,6/18/91,210.520004,1,0.028008089636363632,1,0.030735609541501972
76,913.0,4/22/91,211.72000099999997,8.15,-0.009311712,4/22/91,0.12814050800000001,0.046640508,1.385430524,0.033664993,0.025575227000000002,0.008089765,1991-04-22,0,6/21/91,209.630005,1,0.03026693315,1,0.03163553456190476
77,914.0,4/23/91,212.00999500000003,8.12,0.001369705,4/23/91,0.128426821,0.047226820999999995,1.386281888,0.034067257000000004,0.025748938,0.008318319,1991-04-23,0,6/24/91,205.919998,1,0.030447900952380955,1,0.03185660023809524
78,915.0,4/24/91,212.539993,8.06,0.0024998729999999997,4/24/91,0.12908761300000002,0.048487613,1.387162571,0.034954528,0.025922567,0.009031961,1991-04-24,0,6/24/91,205.919998,1,0.03065274763636364,1,0.032125985260869565
79,916.0,4/25/91,210.88000499999998,8.07,-0.007810238000000001,4/25/91,0.12400521099999999,0.043305210999999996,1.3822500930000001,0.031329505,0.026096136000000002,0.005233369,1991-04-25,0,6/24/91,205.919998,1,0.030945523545454545,1,0.03218483372727273
80,917.0,4/26/91,210.61999500000002,8.06,-0.001232976,4/26/91,0.121748341,0.041148341,1.3777776919999998,0.029865733,0.026269659,0.003596075,1991-04-26,0,6/25/91,205.520004,1,0.031004171863636364,1,0.032090938897233204
81,918.0,4/29/91,207.800003,8.07,-0.013389004,4/29/91,0.119501795,0.038801795,1.3623019619999999,0.028482522000000003,0.026443145,0.002039377,1991-04-29,0,6/28/91,205.919998,1,0.03104900271428571,1,0.031955184164502166
82,919.0,4/30/91,208.309998,8.02,0.002454259,4/30/91,0.12016006900000001,0.039960069,1.3629274869999999,0.029319292,0.026616601,0.0027026909999999997,1991-04-30,1,7/1/91,209.33999599999999,1,0.0309703795,1,0.031725976150197635
83,920.0,5/1/91,210.919998,8.01,0.012529403,5/1/91,0.124161715,0.044061715,1.363660518,0.032311352,0.026790032000000002,0.00552132,1991-05-01,0,7/1/91,209.33999599999999,1,0.03102868265217391,1,0.03177475747101449
84,921.0,5/2/91,211.270004,7.97,0.001659425,5/2/91,0.124645887,0.044945887000000004,1.3588197419999999,0.033077152,0.026963441,0.006113711,1991-05-02,0,7/1/91,209.33999599999999,1,0.03128526708695652,1,0.03194546325
85,922.0,5/3/91,211.50999500000003,8.04,0.001135945,5/3/91,0.123353722,0.042953722,1.354398847,0.031714234,0.027136832000000003,0.004577402,1991-05-03,0,7/2/91,209.119995,1,0.03127254539130435,1,0.031981210492753626
86,923.0,5/6/91,211.11000099999998,8.05,-0.001891135,5/6/91,0.128788436,0.048288436,1.336588618,0.036128121,0.027310207000000003,0.008817915,1991-05-06,0,7/5/91,207.369995,1,0.03128939642857142,0,0.032581988800865797
87,924.0,5/7/91,209.77999900000003,8.06,-0.006300043000000001,5/7/91,0.126524057,0.045924057000000004,1.337363683,0.034339243,0.027483567,0.006855676,1991-05-07,0,7/8/91,209.320007,1,0.03142802581818181,0,0.03273479351383399
88,925.0,5/8/91,210.30000299999998,8.04,0.002478806,5/8/91,0.127180362,0.046780362,1.338156469,0.034958813,0.027656915,0.007301898,1991-05-08,0,7/8/91,209.320007,1,0.031581538304347824,0,0.03292012847101449
89,926.0,5/9/91,212.690002,8.02,0.011364711999999999,5/9/91,0.13246333,0.05226333,1.332036754,0.039235651,0.027830252000000003,0.0114054,1991-05-09,0,7/8/91,209.320007,1,0.03220518973913043,0,0.033557971195652174
90,927.0,5/10/91,209.050003,8.12,-0.017114105,5/10/91,0.125943645,0.044743645,1.325922228,0.033745301,0.028003579,0.0057417219999999995,1991-05-10,0,7/9/91,208.759995,0,0.03272734582608695,0,0.033686313800724635
91,928.0,5/13/91,209.5,8.07,0.002152581,5/13/91,0.12802084,0.04732084,1.303196779,0.036311354,0.028176898,0.008134456,1991-05-13,1,7/12/91,211.00999500000003,0,0.034339814190476194,0,0.0340529568008658
92,929.0,5/14/91,206.850006,8.14,-0.012649136000000002,5/14/91,0.123646694,0.042246694,1.30386044,0.032401239,0.028350208999999998,0.00405103,1991-05-14,1,7/15/91,212.25999500000003,0,0.03425169713636364,0,0.033909329166007904
93,930.0,5/15/91,204.75,8.13,-0.010152313,5/15/91,0.12011305800000001,0.038813058,1.304424188,0.029754936000000003,0.028523514,0.001231422,1991-05-15,1,7/15/91,212.25999500000003,0,0.034056185782608696,0,0.03356312973550725
94,931.0,5/16/91,206.669998,8.12,0.00937728,5/16/91,0.121278391,0.040078391,1.2984939709999999,0.030865287999999998,0.028696812000000002,0.002168476,1991-05-16,1,7/15/91,212.25999500000003,0,0.033893560130434784,0,0.03329722158695652
95,932.0,5/17/91,206.78999299999998,8.08,0.000580612,5/17/91,0.124691541,0.043891541,1.291710049,0.033979406000000004,0.028870106,0.005109301,1991-05-17,1,7/16/91,211.88999900000002,0,0.033719479000000004,0,0.033304375409420287
96,933.0,5/20/91,206.639999,8.1,-0.000725345,5/20/91,0.128155603,0.047155603,1.266254672,0.03724022,0.029043395,0.008196825999999999,1991-05-20,1,7/19/91,213.289993,0,0.033226006666666676,0,0.03361755717748917
97,934.0,5/21/91,208.199997,8.06,0.007549352,5/21/91,0.13049634300000001,0.049896342999999996,1.2671397770000001,0.039377142000000004,0.029216679,0.010160463,1991-05-21,1,7/22/91,212.539993,0,0.03350560372727273,0,0.0341183906403162
98,935.0,5/22/91,208.78999299999998,8.06,0.002833794,5/22/91,0.131265276,0.050665275999999995,1.268040494,0.039955566,0.02938996,0.010565606000000002,1991-05-22,1,7/22/91,212.539993,0,0.033786036869565224,0,0.03460482192028986
99,936.0,5/23/91,208.449997,8.1,-0.001628411,5/23/91,0.13334379999999998,0.052343799999999996,1.259625594,0.041555046,0.029563238,0.011991808,1991-05-23,1,7/22/91,212.539993,0,0.03412908265217392,0,0.035252239347826085
100,937.0,5/24/91,209.699997,8.1,0.005996642,5/24/91,0.13234738,0.05134738,1.252097917,0.041009077000000005,0.029736513,0.011272565,1991-05-24,1,7/23/91,210.649994,0,0.03443090091304348,0,0.03582557221014493
101,938.0,5/28/91,211.940002,8.07,0.010681951,5/28/91,0.135650166,0.054950165999999995,1.228674623,0.044723123,0.029909785,0.014813338,1991-05-28,1,7/29/91,212.479996,0,0.03526114657142858,0,0.03702402558874459
102,939.0,5/29/91,212.57000699999998,8.07,0.0029725629999999997,5/29/91,0.136459448,0.055759447999999996,1.229742534,0.045342376,0.030083055,0.015259321000000001,1991-05-29,0,7/29/91,212.479996,0,0.03571938427272728,0,0.03774736040711463
103,940.0,5/30/91,214.75999500000003,8.02,0.010302432,5/30/91,0.13970023,0.05950023,1.2309223329999999,0.048337924000000004,0.030256323999999998,0.018081599999999996,1991-05-30,0,7/29/91,212.479996,0,0.036621902545454554,0,0.0388446247312253
104,941.0,5/31/91,216.229996,8.06,0.006844855,5/31/91,0.132419247,0.051819247,1.226174946,0.042260892,0.030429592000000002,0.0118313,1991-05-31,0,7/30/91,214.330002,0,0.0372101570909091,0,0.039334971640316206
105,942.0,6/3/91,215.460007,8.14,-0.003560972,6/3/91,0.126018563,0.044618563,1.213720017,0.036761826000000004,0.030602857999999997,0.006158967,1991-06-03,0,8/2/91,215.080002,0,0.03791412720000001,0,0.03966101825238095
106,943.0,6/4/91,215.36000099999998,8.14,-0.000464151,6/4/91,0.125698003,0.044298002999999996,1.214421314,0.036476635,0.030776125,0.00570051,1991-06-04,0,8/5/91,213.899994,0,0.0378456751904762,0,0.039371528865800864
107,944.0,6/5/91,214.13999900000002,8.19,-0.005664941999999999,6/5/91,0.123651543,0.041751542999999995,1.215044571,0.034362149,0.030949391,0.0034127579999999997,1991-06-05,0,8/5/91,213.899994,0,0.037687333090909096,0,0.03893593061660079
108,945.0,6/6/91,213.38999900000002,8.23,-0.003502382,6/6/91,0.12167827199999999,0.039378272,1.211541554,0.032502618,0.031122657,0.00137996,1991-06-06,1,8/5/91,213.899994,0,0.0375225375,0,0.03848508582608696
109,946.0,6/7/91,211.309998,8.29,-0.009747416,6/7/91,0.1201463,0.0372463,1.207593964,0.030843397,0.031295925,-0.00045252800000000006,1991-06-07,1,8/6/91,216.55000299999998,0,0.03736363540909091,0,0.037904291
110,947.0,6/10/91,210.690002,8.29,-0.002934059,6/10/91,0.11231143199999999,0.029411432,1.19875042,0.024535076,0.031469193,-0.006934116999999999,1991-06-10,1,8/9/91,215.229996,0,0.036929764500000004,0,0.03677924039523809
111,948.0,6/11/91,211.75999500000003,8.29,0.005078518,6/11/91,0.11385163699999999,0.030951637,1.199072324,0.025812986,0.031642462999999996,-0.005829477,1991-06-11,1,8/12/91,215.710007,0,0.0364003940952381,0,0.035782308177489175
112,949.0,6/12/91,209.440002,8.36,-0.010955766,6/12/91,0.11006414699999999,0.026464147,1.19928209,0.022066657000000003,0.031815735,-0.009749077,1991-06-12,1,8/12/91,215.710007,0,0.03574886059090909,0,0.03458964285770751
113,950.0,6/13/91,209.919998,8.34,0.0022918070000000003,6/13/91,0.110588569,0.027188569,1.196623662,0.022721069,0.031989009,-0.00926794,1991-06-13,1,8/12/91,215.710007,0,0.03513112036363637,0,0.03345679141501977
114,951.0,6/14/91,212.289993,8.29,0.011289991999999999,6/14/91,0.111200326,0.028300326,1.194624446,0.023689726,0.032162287000000005,-0.008472561,1991-06-14,1,8/13/91,216.669998,0,0.03473514250000001,0,0.032461887557312254
